tr_date,tr_time,price,volume,market_flag,sales_condition,exclude_record_flag,unfiltered_price
2011-09-08,2011-09-08T10:31:53Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:31:53Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:31:53Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:31:53Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:31:53Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:31:53Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:31:53Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:31:53Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:31:53Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:31:53Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:31:53Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:31:53Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:31:53Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:31:53Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:31:53Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:31:53Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:31:55Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:31:55Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:32:10Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:38:49Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:34Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:36Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:44Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:44Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:44Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:44Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:44Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:44Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:44Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:44Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:44Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:44Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:44Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:44Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:44Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:44Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:44Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:44Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:44Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:44Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:44Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:44Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:44Z,2.8793,2,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:44Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:53Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:53Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:53Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:53Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:53Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:53Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:40:53Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:41:55Z,2.8946,2,E,4,X,2.8946
2011-09-08,2011-09-08T10:41:55Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:41:57Z,2.8946,2,E,4,X,2.8946
2011-09-08,2011-09-08T10:41:57Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:41:57Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:41:57Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:41:57Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:41:58Z,2.8946,2,E,4,X,2.8946
2011-09-08,2011-09-08T10:41:58Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:41:59Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:41:59Z,2.8946,2,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:02Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:02Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:02Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:02Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:02Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:02Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:02Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:02Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,2,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:16Z,2.8946,2,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:18Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:18Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:18Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:18Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:18Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:18Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:18Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:18Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:18Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:18Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:18Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:18Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:18Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:18Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:18Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:18Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:18Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:42:18Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:43:10Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:24Z,2.8798,1,E,4,X,2.8798
2011-09-08,2011-09-08T10:49:24Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:24Z,2.8798,1,E,4,X,2.8798
2011-09-08,2011-09-08T10:49:24Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:24Z,2.8798,1,E,4,X,2.8798
2011-09-08,2011-09-08T10:49:24Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:24Z,2.8798,1,E,4,X,2.8798
2011-09-08,2011-09-08T10:49:24Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:24Z,2.8798,1,E,4,X,2.8798
2011-09-08,2011-09-08T10:49:24Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:24Z,2.8798,1,E,4,X,2.8798
2011-09-08,2011-09-08T10:49:24Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:24Z,2.8798,1,E,4,X,2.8798
2011-09-08,2011-09-08T10:49:24Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:24Z,2.88,1,E,4,X,2.88
2011-09-08,2011-09-08T10:49:24Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:35Z,2.8801,1,E,4,X,2.8801
2011-09-08,2011-09-08T10:49:35Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:35Z,2.8801,1,E,4,X,2.8801
2011-09-08,2011-09-08T10:49:35Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:35Z,2.8801,1,E,4,X,2.8801
2011-09-08,2011-09-08T10:49:35Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:35Z,2.8801,1,E,4,X,2.8801
2011-09-08,2011-09-08T10:49:35Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:35Z,2.8801,1,E,4,X,2.8801
2011-09-08,2011-09-08T10:49:35Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:35Z,2.8801,1,E,4,X,2.8801
2011-09-08,2011-09-08T10:49:35Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:35Z,2.8801,1,E,4,X,2.8801
2011-09-08,2011-09-08T10:49:35Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:43Z,2.88,1,E,4,X,2.88
2011-09-08,2011-09-08T10:49:43Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:47Z,2.8801,1,E,4,X,2.8801
2011-09-08,2011-09-08T10:49:47Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:49Z,2.8801,1,E,4,X,2.8801
2011-09-08,2011-09-08T10:49:49Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:49Z,2.8801,1,E,4,X,2.8801
2011-09-08,2011-09-08T10:49:49Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:54Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:54Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:54Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:54Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:54Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:54Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:54Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:54Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:54Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:49:54Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:50:36Z,2.8802,1,E,4,X,2.8802
2011-09-08,2011-09-08T10:50:36Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:50:36Z,2.8802,1,E,4,X,2.8802
2011-09-08,2011-09-08T10:50:36Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:50:36Z,2.8802,1,E,4,X,2.8802
2011-09-08,2011-09-08T10:50:36Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:50:37Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:50:42Z,2.8802,1,E,4,X,2.8802
2011-09-08,2011-09-08T10:50:50Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:52:17Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:52:17Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:52:17Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:52:17Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:52:17Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:52:17Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:52:17Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:52:17Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:52:17Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:01:30Z,2.8946,2,E,4,X,2.8946
2011-09-08,2011-09-08T11:21:09Z,2.8874,1,E,4,X,2.8874
2011-09-08,2011-09-08T11:21:09Z,2.8874,3,E,4,X,2.8874
2011-09-08,2011-09-08T11:21:09Z,2.8874,1,E,4,X,2.8874
2011-09-08,2011-09-08T11:21:11Z,2.8874,1,E,4,X,2.8874
2011-09-08,2011-09-08T11:21:11Z,2.8874,1,E,4,X,2.8874
2011-09-08,2011-09-08T11:21:11Z,2.8874,1,E,4,X,2.8874
2011-09-08,2011-09-08T11:21:11Z,2.8874,1,E,4,X,2.8874
2011-09-08,2011-09-08T11:21:11Z,2.8874,1,E,4,X,2.8874
2011-09-08,2011-09-08T11:21:11Z,2.8874,1,E,4,X,2.8874
2011-09-08,2011-09-08T11:21:11Z,2.8874,1,E,4,X,2.8874
2011-09-08,2011-09-08T11:21:11Z,2.8874,1,E,4,X,2.8874
2011-09-08,2011-09-08T11:21:11Z,2.8874,1,E,4,X,2.8874
2011-09-08,2011-09-08T11:21:50Z,2.8946,2,E,4,X,2.8946
2011-09-08,2011-09-08T11:21:50Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T11:21:50Z,2.8946,2,E,4,X,2.8946
2011-09-08,2011-09-08T11:30:19Z,2.8879,1,E,4,X,2.8879
2011-09-08,2011-09-08T11:30:19Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:31:02Z,2.8879,1,E,4,X,2.8879
2011-09-08,2011-09-08T11:31:02Z,2.8879,1,E,4,X,2.8879
2011-09-08,2011-09-08T11:31:02Z,2.8879,1,E,4,X,2.8879
2011-09-08,2011-09-08T11:31:02Z,2.8879,1,E,4,X,2.8879
2011-09-08,2011-09-08T11:31:02Z,2.8879,1,E,4,X,2.8879
2011-09-08,2011-09-08T11:31:02Z,2.8879,1,E,4,X,2.8879
2011-09-08,2011-09-08T11:31:02Z,2.8879,1,E,4,X,2.8879
2011-09-08,2011-09-08T11:31:02Z,2.8879,1,E,4,X,2.8879
2011-09-08,2011-09-08T11:31:02Z,2.8879,1,E,4,X,2.8879
2011-09-08,2011-09-08T11:31:02Z,2.8879,1,E,4,X,2.8879
2011-09-08,2011-09-08T11:31:57Z,2.8879,1,E,4,X,2.8879
2011-09-08,2011-09-08T11:31:57Z,2.8879,1,E,4,X,2.8879
2011-09-08,2011-09-08T11:31:57Z,2.8879,1,E,4,X,2.8879
2011-09-08,2011-09-08T11:31:57Z,2.8879,1,E,4,X,2.8879
2011-09-08,2011-09-08T11:31:57Z,2.8879,1,E,4,X,2.8879
2011-09-08,2011-09-08T11:31:57Z,2.8879,1,E,4,X,2.8879
2011-09-08,2011-09-08T11:31:57Z,2.8879,1,E,4,X,2.8879
2011-09-08,2011-09-08T11:31:57Z,2.8879,1,E,4,X,2.8879
2011-09-08,2011-09-08T11:31:57Z,2.8879,1,E,4,X,2.8879
2011-09-08,2011-09-08T11:31:57Z,2.8879,1,E,4,X,2.8879
2011-09-08,2011-09-08T11:59:34Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:34Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:34Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:34Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:34Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:34Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:34Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:34Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:34Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:34Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:34Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:34Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:34Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:34Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:34Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:34Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:34Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:34Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:34Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:34Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:34Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:34Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:34Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:34Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:34Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:34Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:34Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:34Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:34Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:34Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:34Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:34Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:35Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:35Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:35Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:35Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:35Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:35Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:35Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:35Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:35Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:35Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:35Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:35Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:35Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:35Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:35Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:35Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T11:59:35Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T11:59:35Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T12:00:06Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T12:03:05Z,2.8702,1,E,4,X,2.8702
2011-09-08,2011-09-08T12:03:05Z,2.8946,1,E,4,X,2.8946
